Start_Row,End_Row,Window_Size,Mean,Standard_Deviation,Entropy
2307700,2307800,100,4.545454545454546,1.587659017870271,4.350657671707623
2307800,2307900,100,4.761904761904762,1.4443572274383905,4.311656326408721
2307900,2308000,100,4.545454545454546,1.6713433009863852,4.339205201430356
2308000,2308100,100,4.761904761904762,1.3418097908195592,4.323108796685988
2308100,2308200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2308200,2308300,100,4.761904761904762,1.7156079556811257,4.277298915576921
2308300,2308400,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2308400,2308500,100,5.0,1.0954451150103321,4.284107451387086
2308500,2308600,100,4.3478260869565215,1.683905802698877,4.389659017006524
2308600,2308700,100,5.0,1.449137674618944,4.249750040555286
2308700,2308800,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2308800,2308900,100,4.545454545454546,1.4993111365882401,4.362110141984889
2308900,2309000,100,4.761904761904762,1.4443572274383905,4.311656326408721
2309000,2309100,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2309100,2309200,100,4.761904761904762,1.3418097908195592,4.323108796685987
2309200,2309300,100,4.545454545454546,1.4993111365882401,4.362110141984889
2309300,2309400,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2309400,2309500,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2309500,2309600,100,5.0,1.0954451150103321,4.284107451387086
2309600,2309700,100,4.3478260869565215,1.683905802698877,4.389659017006524
2309700,2309800,100,5.0,1.449137674618944,4.249750040555286
2309800,2309900,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2309900,2310000,100,4.545454545454546,1.4993111365882401,4.362110141984889
2310000,2310100,100,4.761904761904762,1.4443572274383905,4.311656326408721
2310100,2310200,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2310200,2310300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2310300,2310400,100,4.545454545454546,1.4993111365882401,4.362110141984889
2310400,2310500,100,4.761904761904762,1.540091583694879,4.300203856131454
2310500,2310600,100,4.3478260869565215,1.759661421291136,4.378206546729258
2310600,2310700,100,5.0,1.0954451150103321,4.284107451387086
2310700,2310800,100,4.3478260869565215,1.6839058026988767,4.389659017006524
2310800,2310900,100,5.0,1.449137674618944,4.249750040555286
2310900,2311000,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2311000,2311100,100,4.545454545454546,1.587659017870271,4.350657671707622
2311100,2311200,100,4.3478260869565215,1.6045775728039944,4.401111487283791
2311200,2311300,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2311300,2311400,100,4.761904761904762,1.3418097908195592,4.323108796685987
2311400,2311500,100,4.545454545454546,1.4993111365882401,4.362110141984889
2311500,2311600,100,4.761904761904762,1.540091583694879,4.300203856131454
2311600,2311700,100,4.3478260869565215,1.759661421291136,4.378206546729258
2311700,2311800,100,5.0,1.0954451150103321,4.284107451387086
2311800,2311900,100,4.3478260869565215,1.6839058026988767,4.389659017006524
2311900,2312000,100,5.0,1.449137674618944,4.249750040555286
2312000,2312100,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2312100,2312200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2312200,2312300,100,4.761904761904762,1.4443572274383905,4.311656326408721
2312300,2312400,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2312400,2312500,100,4.761904761904762,1.3418097908195592,4.323108796685987
2312500,2312600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2312600,2312700,100,4.761904761904762,1.4443572274383905,4.311656326408721
2312700,2312800,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2312800,2312900,100,5.0,1.0954451150103321,4.284107451387086
2312900,2313000,100,4.0,1.7888543819998317,4.467661707604327
2313000,2313100,100,5.0,1.449137674618944,4.249750040555286
2313100,2313200,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2313200,2313300,100,4.545454545454546,1.587659017870271,4.350657671707623
2313300,2313400,100,4.761904761904762,1.3418097908195592,4.323108796685988
2313400,2313500,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2313500,2313600,100,4.761904761904762,1.3418097908195592,4.323108796685988
2313600,2313700,100,4.545454545454546,1.587659017870271,4.350657671707623
2313700,2313800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2313800,2313900,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2313900,2314000,100,5.0,1.0954451150103321,4.284107451387086
2314000,2314100,100,4.3478260869565215,1.6839058026988767,4.389659017006523
2314100,2314200,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2314200,2314300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2314300,2314400,100,4.545454545454546,1.587659017870271,4.350657671707623
2314400,2314500,100,4.761904761904762,1.3418097908195592,4.323108796685988
2314500,2314600,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2314600,2314700,100,4.761904761904762,1.3418097908195592,4.323108796685987
2314700,2314800,100,4.545454545454546,1.587659017870271,4.350657671707623
2314800,2314900,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2314900,2315000,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2315000,2315100,100,5.0,1.0954451150103321,4.284107451387086
2315100,2315200,100,4.3478260869565215,1.6839058026988767,4.389659017006523
2315200,2315300,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2315300,2315400,100,4.761904761904762,1.3418097908195592,4.323108796685987
2315400,2315500,100,4.545454545454546,1.587659017870271,4.350657671707623
2315500,2315600,100,4.761904761904762,1.3418097908195592,4.323108796685988
2315600,2315700,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2315700,2315800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2315800,2315900,100,4.545454545454546,1.587659017870271,4.350657671707623
2315900,2316000,100,4.761904761904762,1.3418097908195592,4.323108796685988
2316000,2316100,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2316100,2316200,100,5.0,1.0954451150103321,4.284107451387086
2316200,2316300,100,4.3478260869565215,1.6839058026988767,4.389659017006523
2316300,2316400,100,4.545454545454546,1.587659017870271,4.350657671707623
2316400,2316500,100,4.761904761904762,1.540091583694879,4.300203856131454
2316500,2316600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2316600,2316700,100,4.3478260869565215,1.683905802698877,4.389659017006524
2316700,2316800,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2316800,2316900,100,4.761904761904762,1.3418097908195592,4.323108796685988
2316900,2317000,100,4.545454545454546,1.587659017870271,4.350657671707623
2317000,2317100,100,4.761904761904762,1.540091583694879,4.300203856131454
2317100,2317200,100,4.545454545454546,1.587659017870271,4.350657671707623
2317200,2317300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2317300,2317400,100,4.3478260869565215,1.7095307175076084,4.38675407645199
2317400,2317500,100,4.545454545454546,1.6713433009863852,4.339205201430356
2317500,2317600,100,4.761904761904762,1.4443572274383905,4.311656326408721
2317600,2317700,100,4.545454545454546,1.4993111365882401,4.362110141984889
2317700,2317800,100,4.761904761904762,1.540091583694879,4.300203856131454
2317800,2317900,100,4.545454545454546,1.6713433009863852,4.339205201430356
2317900,2318000,100,4.761904761904762,1.3418097908195592,4.323108796685987
2318000,2318100,100,4.545454545454546,1.4993111365882401,4.362110141984889
2318100,2318200,100,4.761904761904762,1.63021359701178,4.288751385854187
2318200,2318300,100,4.545454545454546,1.587659017870271,4.350657671707623
2318300,2318400,100,4.761904761904762,1.3418097908195592,4.323108796685987
2318400,2318500,100,4.0,1.7888543819998317,4.467661707604327
2318500,2318600,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2318600,2318700,100,4.761904761904762,1.3418097908195592,4.323108796685987
2318700,2318800,100,4.545454545454546,1.4993111365882401,4.362110141984889
2318800,2318900,100,4.761904761904762,1.4443572274383905,4.311656326408721
2318900,2319000,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2319000,2319100,100,4.761904761904762,1.3418097908195592,4.323108796685987
2319100,2319200,100,4.545454545454546,1.587659017870271,4.350657671707623
2319200,2319300,100,4.761904761904762,1.3418097908195592,4.323108796685988
2319300,2319400,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2319400,2319500,100,5.0,1.0954451150103321,4.284107451387086
2319500,2319600,100,4.3478260869565215,1.6839058026988767,4.389659017006523
2319600,2319700,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2319700,2319800,100,4.761904761904762,1.3418097908195592,4.323108796685987
2319800,2319900,100,4.545454545454546,1.4993111365882401,4.362110141984889
2319900,2320000,100,4.761904761904762,1.4443572274383905,4.311656326408721
2320000,2320100,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2320100,2320200,100,4.761904761904762,1.3418097908195592,4.323108796685987
2320200,2320300,100,4.545454545454546,1.529327621932793,4.359205201430355
2320300,2320400,100,4.3478260869565215,1.7841986546681032,4.3757907975273955
2320400,2320500,100,4.3478260869565215,1.759661421291136,4.378206546729258
2320500,2320600,100,5.0,1.0954451150103321,4.284107451387086
2320600,2320700,100,4.3478260869565215,1.6839058026988767,4.389659017006524
2320700,2320800,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2320800,2320900,100,4.761904761904762,1.3418097908195592,4.323108796685987
2320900,2321000,100,4.545454545454546,1.4993111365882401,4.362110141984889
2321000,2321100,100,4.761904761904762,1.3418097908195592,4.323108796685988
2321100,2321200,100,4.545454545454546,1.827250112931071,4.316300260875822
2321200,2321300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2321300,2321400,100,4.545454545454546,1.4993111365882401,4.362110141984889
2321400,2321500,100,4.761904761904762,1.4443572274383905,4.311656326408721
2321500,2321600,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2321600,2321700,100,5.0,1.0954451150103321,4.284107451387086
2321700,2321800,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2321800,2321900,100,4.545454545454546,1.827250112931071,4.316300260875822
2321900,2322000,100,4.761904761904762,1.3418097908195592,4.323108796685987
2322000,2322100,100,4.545454545454546,1.4993111365882401,4.362110141984889
2322100,2322200,100,4.3478260869565215,1.6045775728039944,4.401111487283791
2322200,2322300,100,4.545454545454546,1.827250112931071,4.316300260875822
2322300,2322400,100,4.761904761904762,1.3418097908195592,4.323108796685987
2322400,2322500,100,4.545454545454546,1.4993111365882401,4.362110141984889
2322500,2322600,100,4.761904761904762,1.4443572274383905,4.311656326408721
2322600,2322700,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2322700,2322800,100,5.0,1.0954451150103321,4.284107451387086
2322800,2322900,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2322900,2323000,100,4.545454545454546,1.827250112931071,4.316300260875822
2323000,2323100,100,4.761904761904762,1.3418097908195592,4.323108796685987
2323100,2323200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2323200,2323300,100,4.761904761904762,1.3418097908195592,4.323108796685988
2323300,2323400,100,4.545454545454546,1.827250112931071,4.316300260875822
2323400,2323500,100,4.761904761904762,1.3418097908195592,4.323108796685987
2323500,2323600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2323600,2323700,100,4.761904761904762,1.4443572274383905,4.311656326408721
2323700,2323800,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2323800,2323900,100,5.0,1.0954451150103321,4.284107451387086
2323900,2324000,100,4.0,1.7888543819998317,4.467661707604327
2324000,2324100,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2324100,2324200,100,4.761904761904762,1.3418097908195592,4.323108796685987
2324200,2324300,100,4.545454545454546,1.4993111365882401,4.362110141984889
2324300,2324400,100,4.761904761904762,1.4443572274383905,4.311656326408721
2324400,2324500,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2324500,2324600,100,4.761904761904762,1.3418097908195592,4.323108796685987
2324600,2324700,100,4.545454545454546,1.4993111365882401,4.362110141984889
2324700,2324800,100,4.761904761904762,1.4443572274383905,4.311656326408721
2324800,2324900,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2324900,2325000,100,5.0,1.0954451150103321,4.284107451387086
2325000,2325100,100,4.3478260869565215,1.6839058026988767,4.389659017006523
2325100,2325200,100,4.545454545454546,1.587659017870271,4.350657671707623
2325200,2325300,100,4.761904761904762,1.540091583694879,4.300203856131454
2325300,2325400,100,4.545454545454546,1.4993111365882401,4.362110141984889
2325400,2325500,100,4.761904761904762,1.4443572274383905,4.311656326408721
2325500,2325600,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2325600,2325700,100,4.761904761904762,1.3418097908195592,4.323108796685987
2325700,2325800,100,4.545454545454546,1.4993111365882401,4.362110141984889
2325800,2325900,100,4.3478260869565215,1.6839058026988765,4.389659017006523
2325900,2326000,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2326000,2326100,100,5.0,1.0954451150103321,4.284107451387086
2326100,2326200,100,4.3478260869565215,1.6839058026988767,4.389659017006523
2326200,2326300,100,4.545454545454546,1.6713433009863852,4.339205201430356
2326300,2326400,100,4.761904761904762,1.4443572274383905,4.311656326408721
2326400,2326500,100,4.545454545454546,1.4993111365882401,4.362110141984889
2326500,2326600,100,4.761904761904762,1.4443572274383905,4.311656326408721
2326600,2326700,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2326700,2326800,100,4.761904761904762,1.3418097908195592,4.323108796685987
2326800,2326900,100,4.545454545454546,1.4993111365882401,4.362110141984889
2326900,2327000,100,4.761904761904762,1.4443572274383905,4.311656326408721
2327000,2327100,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2327100,2327200,100,5.0,1.0954451150103321,4.284107451387086
2327200,2327300,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2327300,2327400,100,4.545454545454546,1.587659017870271,4.350657671707623
2327400,2327500,100,4.761904761904762,1.63021359701178,4.288751385854187
2327500,2327600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2327600,2327700,100,4.3478260869565215,1.683905802698877,4.389659017006524
2327700,2327800,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2327800,2327900,100,4.761904761904762,1.3418097908195592,4.323108796685987
2327900,2328000,100,4.545454545454546,1.4993111365882401,4.362110141984889
2328000,2328100,100,4.761904761904762,1.4443572274383905,4.311656326408721
2328100,2328200,100,4.3478260869565215,1.8322876091917808,4.366754076451991
2328200,2328300,100,5.0,1.0954451150103321,4.284107451387086
2328300,2328400,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2328400,2328500,100,4.545454545454546,1.6713433009863852,4.339205201430356
2328500,2328600,100,4.761904761904762,1.540091583694879,4.300203856131454
2328600,2328700,100,4.545454545454546,1.4993111365882401,4.362110141984889
2328700,2328800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2328800,2328900,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2328900,2329000,100,4.761904761904762,1.4443572274383907,4.311656326408721
2329000,2329100,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2329100,2329200,100,5.0,1.0954451150103321,4.284107451387086
2329200,2329300,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2329300,2329400,100,5.0,1.0954451150103321,4.284107451387086
2329400,2329500,100,4.0,1.7204650534085253,4.479114177881593
2329500,2329600,100,4.545454545454546,1.6713433009863852,4.339205201430356
2329600,2329700,100,4.761904761904762,1.540091583694879,4.300203856131454
2329700,2329800,100,4.545454545454546,1.4993111365882401,4.362110141984889
2329800,2329900,100,4.761904761904762,1.3418097908195592,4.323108796685988
2329900,2330000,100,4.545454545454546,1.827250112931071,4.316300260875822
2330000,2330100,100,4.761904761904762,1.3418097908195592,4.323108796685987
2330100,2330200,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2330200,2330300,100,5.0,1.0954451150103321,4.284107451387086
2330300,2330400,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2330400,2330500,100,5.0,1.0954451150103321,4.284107451387086
2330500,2330600,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2330600,2330700,100,4.545454545454546,1.587659017870271,4.350657671707623
2330700,2330800,100,4.761904761904762,1.63021359701178,4.288751385854187
2330800,2330900,100,4.545454545454546,1.4993111365882401,4.362110141984889
2330900,2331000,100,4.761904761904762,1.3418097908195592,4.323108796685988
2331000,2331100,100,4.545454545454546,1.6713433009863852,4.339205201430356
2331100,2331200,100,4.761904761904762,1.540091583694879,4.300203856131454
2331200,2331300,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2331300,2331400,100,4.545454545454546,1.4993111365882401,4.362110141984889
2331400,2331500,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2331500,2331600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2331600,2331700,100,4.761904761904762,1.3418097908195592,4.323108796685988
2331700,2331800,100,4.545454545454546,1.587659017870271,4.350657671707623
2331800,2331900,100,4.761904761904762,1.63021359701178,4.288751385854187
2331900,2332000,100,4.545454545454546,1.4993111365882401,4.362110141984889
2332000,2332100,100,4.761904761904762,1.3418097908195592,4.323108796685988
2332100,2332200,100,4.545454545454546,1.6713433009863852,4.339205201430356
2332200,2332300,100,4.761904761904762,1.540091583694879,4.300203856131454
2332300,2332400,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2332400,2332500,100,5.0,1.0954451150103321,4.284107451387086
2332500,2332600,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2332600,2332700,100,4.545454545454546,1.4993111365882401,4.362110141984889
2332700,2332800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2332800,2332900,100,4.545454545454546,1.587659017870271,4.350657671707623
2332900,2333000,100,4.761904761904762,1.63021359701178,4.288751385854187
2333000,2333100,100,4.545454545454546,1.4993111365882401,4.362110141984889
2333100,2333200,100,4.3478260869565215,1.6045775728039944,4.401111487283791
2333200,2333300,100,4.545454545454546,1.6713433009863852,4.339205201430356
2333300,2333400,100,4.761904761904762,1.540091583694879,4.300203856131454
2333400,2333500,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2333500,2333600,100,5.0,1.0954451150103321,4.284107451387086
2333600,2333700,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2333700,2333800,100,4.545454545454546,1.4993111365882401,4.362110141984889
2333800,2333900,100,4.761904761904762,1.3418097908195592,4.323108796685988
2333900,2334000,100,4.545454545454546,1.587659017870271,4.350657671707623
2334000,2334100,100,4.761904761904762,1.63021359701178,4.288751385854187
2334100,2334200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2334200,2334300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2334300,2334400,100,4.545454545454546,1.587659017870271,4.350657671707623
2334400,2334500,100,4.761904761904762,1.63021359701178,4.288751385854187
2334500,2334600,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2334600,2334700,100,5.0,1.0954451150103321,4.284107451387086
2334700,2334800,100,4.3478260869565215,1.8322876091917806,4.366754076451991
2334800,2334900,100,4.545454545454546,1.587659017870271,4.350657671707623
2334900,2335000,100,4.3478260869565215,1.6045775728039944,4.401111487283791
2335000,2335100,100,4.545454545454546,1.587659017870271,4.350657671707623
2335100,2335200,100,4.761904761904762,1.63021359701178,4.288751385854187
2335200,2335300,100,4.545454545454546,1.4993111365882401,4.362110141984889
2335300,2335400,100,4.761904761904762,1.3418097908195592,4.323108796685988
2335400,2335500,100,4.545454545454546,1.587659017870271,4.350657671707623
2335500,2335600,100,4.761904761904762,1.63021359701178,4.288751385854187
2335600,2335700,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2335700,2335800,100,5.0,1.0954451150103321,4.284107451387086
2335800,2335900,100,4.3478260869565215,1.8322876091917806,4.366754076451991
2335900,2336000,100,4.545454545454546,1.587659017870271,4.350657671707623
2336000,2336100,100,4.761904761904762,1.3418097908195592,4.323108796685988
2336100,2336200,100,4.545454545454546,1.587659017870271,4.350657671707623
2336200,2336300,100,4.761904761904762,1.63021359701178,4.288751385854187
2336300,2336400,100,4.545454545454546,1.4993111365882401,4.362110141984889
2336400,2336500,100,4.761904761904762,1.4443572274383905,4.311656326408721
2336500,2336600,100,4.545454545454546,1.4373989364401722,4.368660362305426
2336600,2336700,100,4.761904761904762,1.7156079556811257,4.277298915576921
2336700,2336800,100,4.0,1.7204650534085253,4.479114177881594
2336800,2336900,100,5.0,1.0954451150103321,4.284107451387086
2336900,2337000,100,4.3478260869565215,1.8322876091917806,4.366754076451991
2337000,2337100,100,4.545454545454546,1.587659017870271,4.350657671707623
2337100,2337200,100,4.761904761904762,1.3418097908195592,4.323108796685987
2337200,2337300,100,4.545454545454546,1.587659017870271,4.350657671707623
2337300,2337400,100,4.761904761904762,1.63021359701178,4.288751385854187
2337400,2337500,100,4.545454545454546,1.4993111365882401,4.362110141984889
2337500,2337600,100,4.761904761904762,1.3418097908195592,4.323108796685988
2337600,2337700,100,4.545454545454546,1.587659017870271,4.350657671707623
2337700,2337800,100,4.761904761904762,1.63021359701178,4.288751385854187
2337800,2337900,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2337900,2338000,100,5.0,1.224744871391589,4.272654981109819
2338000,2338100,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2338100,2338200,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2338200,2338300,100,4.761904761904762,1.3418097908195592,4.323108796685988
2338300,2338400,100,4.545454545454546,1.587659017870271,4.350657671707623
2338400,2338500,100,4.761904761904762,1.540091583694879,4.300203856131454
2338500,2338600,100,4.545454545454546,1.587659017870271,4.350657671707623
2338600,2338700,100,4.3478260869565215,1.683905802698877,4.389659017006524
2338700,2338800,100,4.545454545454546,1.4993111365882401,4.362110141984889
2338800,2338900,100,4.761904761904762,1.63021359701178,4.288751385854187
2338900,2339000,100,4.545454545454546,1.4993111365882401,4.362110141984889
2339000,2339100,100,4.761904761904762,1.4443572274383905,4.311656326408721
2339100,2339200,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2339200,2339300,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2339300,2339400,100,4.761904761904762,1.3418097908195592,4.323108796685988
2339400,2339500,100,4.545454545454546,1.587659017870271,4.350657671707623
2339500,2339600,100,4.761904761904762,1.540091583694879,4.300203856131454
2339600,2339700,100,4.545454545454546,1.587659017870271,4.350657671707623
2339700,2339800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2339800,2339900,100,4.545454545454546,1.587659017870271,4.350657671707623
2339900,2340000,100,4.761904761904762,1.63021359701178,4.288751385854187
2340000,2340100,100,4.545454545454546,1.4993111365882401,4.362110141984889
2340100,2340200,100,4.761904761904762,1.4443572274383905,4.311656326408721
2340200,2340300,100,4.3478260869565215,1.6045775728039942,4.40111148728379
2340300,2340400,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2340400,2340500,100,4.3478260869565215,1.6045775728039944,4.401111487283791
2340500,2340600,100,4.545454545454546,1.587659017870271,4.350657671707623
2340600,2340700,100,4.761904761904762,1.659166799065176,4.286335636652326
2340700,2340800,100,4.545454545454546,1.529327621932793,4.359205201430355
2340800,2340900,100,4.761904761904762,1.3418097908195592,4.323108796685988
2340900,2341000,100,4.545454545454546,1.587659017870271,4.350657671707623
2341000,2341100,100,4.761904761904762,1.63021359701178,4.288751385854187
2341100,2341200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2341200,2341300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2341300,2341400,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2341400,2341500,100,4.545454545454546,1.4993111365882401,4.362110141984889
2341500,2341600,100,4.761904761904762,1.3418097908195592,4.323108796685987
2341600,2341700,100,4.545454545454546,1.4993111365882401,4.362110141984889
2341700,2341800,100,4.761904761904762,1.715607955681126,4.277298915576921
2341800,2341900,100,4.545454545454546,1.4993111365882401,4.362110141984889
2341900,2342000,100,4.761904761904762,1.3418097908195592,4.323108796685987
2342000,2342100,100,4.545454545454546,1.587659017870271,4.350657671707623
2342100,2342200,100,4.761904761904762,1.63021359701178,4.288751385854187
2342200,2342300,100,4.0,1.7204650534085253,4.479114177881593
2342300,2342400,100,5.0,1.0954451150103321,4.284107451387086
2342400,2342500,100,4.3478260869565215,1.9021428568893353,4.355301606174724
2342500,2342600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2342600,2342700,100,4.761904761904762,1.3418097908195592,4.323108796685987
2342700,2342800,100,4.545454545454546,1.4993111365882401,4.362110141984889
2342800,2342900,100,4.761904761904762,1.715607955681126,4.277298915576921
2342900,2343000,100,4.545454545454546,1.4993111365882401,4.362110141984889
2343000,2343100,100,4.761904761904762,1.3418097908195592,4.323108796685987
2343100,2343200,100,4.545454545454546,1.587659017870271,4.350657671707623
2343200,2343300,100,4.761904761904762,1.63021359701178,4.288751385854187
2343300,2343400,100,4.545454545454546,1.4993111365882401,4.362110141984888
2343400,2343500,100,4.761904761904762,1.3418097908195592,4.323108796685987
2343500,2343600,100,4.3478260869565215,1.7596614212911357,4.378206546729257
2343600,2343700,100,4.545454545454546,1.6713433009863852,4.339205201430356
2343700,2343800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2343800,2343900,100,4.545454545454546,1.587659017870271,4.350657671707623
2343900,2344000,100,4.761904761904762,1.63021359701178,4.288751385854187
2344000,2344100,100,4.545454545454546,1.4993111365882401,4.362110141984889
2344100,2344200,100,4.3478260869565215,1.6045775728039944,4.401111487283791
2344200,2344300,100,4.545454545454546,1.587659017870271,4.350657671707623
2344300,2344400,100,4.761904761904762,1.63021359701178,4.288751385854187
2344400,2344500,100,4.545454545454546,1.4993111365882401,4.362110141984888
2344500,2344600,100,4.761904761904762,1.3418097908195592,4.323108796685987
2344600,2344700,100,4.3478260869565215,1.8322876091917806,4.366754076451991
2344700,2344800,100,4.545454545454546,1.587659017870271,4.350657671707623
2344800,2344900,100,4.761904761904762,1.3418097908195592,4.323108796685987
2344900,2345000,100,4.545454545454546,1.587659017870271,4.350657671707623
2345000,2345100,100,4.761904761904762,1.63021359701178,4.288751385854187
2345100,2345200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2345200,2345300,100,4.761904761904762,1.3418097908195592,4.323108796685987
2345300,2345400,100,4.545454545454546,1.587659017870271,4.350657671707623
2345400,2345500,100,4.761904761904762,1.63021359701178,4.288751385854187
2345500,2345600,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2345600,2345700,100,4.761904761904762,1.3418097908195592,4.323108796685988
2345700,2345800,100,4.545454545454546,1.587659017870271,4.350657671707623
2345800,2345900,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2345900,2346000,100,4.3478260869565215,1.6045775728039944,4.40111148728379
2346000,2346100,100,4.545454545454546,1.4993111365882401,4.362110141984889
2346100,2346200,100,4.761904761904762,1.715607955681126,4.277298915576921
2346200,2346300,100,4.545454545454546,1.4993111365882401,4.362110141984889
2346300,2346400,100,4.761904761904762,1.3418097908195592,4.323108796685987
2346400,2346500,100,4.545454545454546,1.587659017870271,4.350657671707623
2346500,2346600,100,4.761904761904762,1.63021359701178,4.288751385854187
2346600,2346700,100,4.3478260869565215,1.6045775728039942,4.4011114872837895
2346700,2346800,100,4.761904761904762,1.3418097908195592,4.323108796685988
2346800,2346900,100,4.545454545454546,1.587659017870271,4.350657671707623
2346900,2347000,100,4.545454545454546,1.7510327531143839,4.3277527311530894
2347000,2347100,100,4.761904761904762,1.3418097908195592,4.323108796685987
2347100,2347200,100,4.545454545454546,1.4993111365882401,4.362110141984889
2347200,2347300,100,4.761904761904762,1.63021359701178,4.288751385854187
2347300,2347400,100,4.545454545454546,1.587659017870271,4.350657671707623
2347400,2347500,100,4.761904761904762,1.3418097908195592,4.323108796685987
2347500,2347600,100,4.545454545454546,1.4993111365882401,4.362110141984889
2347600,2347700,100,4.761904761904762,1.715607955681126,4.277298915576921
2347700,2347800,100,4.0,1.7204650534085253,4.479114177881593
2347800,2347900,100,4.761904761904762,1.3418097908195592,4.323108796685988
2347900,2348000,100,4.545454545454546,1.6713433009863852,4.339205201430356
